都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
350001,350001460878,山口県,0878,防府市役所１号館,ホウフシヤクショ１ゴウカン,防府市寿町７－１,,34.052055,131.563461,ロビー,,,,,,,,,,,
350001,350001460879,山口県,0879,防府市役所４号館,ホウフシヤクショ４ゴウカン,防府市寿町７－１,,34.052055,131.563461,ロビー,,,,,,,,,,,
350001,350001460880,山口県,0880,市総務課（行事貸出用）,シソウムカカギョウジカシダシヨウ）,防府市寿町７－１,,34.052055,131.563461,総務課,,,,,,,,,,,
350001,350001460881,山口県,0881,防府市上下水道局,ホウフシジョウゲスイドウキョク,防府市仁井令町１３－１,,34.051369,131.555237,ロビー,,,,,,,,,,,
350001,350001460882,山口県,0882,防府総合庁舎,ホウフソウゴウチョウシャ,防府市駅南町１３－４０,,34.051067,131.565277,山口健康福祉センター防府支所内,,,,,,,,,,,
350001,350001460883,山口県,0883,防府市保健センター,ホウフシホケンセンター,防府市鞠生町１２－１,,34.039322,131.566971,事務所,,,,,,,,,,,
350001,350001460884,山口県,0884,富海公民館,トノミコウミンカン,防府市大字富海１２０３－１,,34.052181,131.643997,ロビー,,,,,,,,,,,
350001,350001460885,山口県,0885,牟礼公民館,ムレコウミンカン,防府市大字江泊１８０２－１,,34.05368,131.608292,ロビー,,,,,,,,,,,
350001,350001460886,山口県,0886,勝間公民館,カツマコウミンカン,防府市警固１－７－４２,,34.049698,131.579941,ロビー,,,,,,,,,,,
350001,350001460887,山口県,0887,松崎公民館,マツザキコウミンカン,防府市栄町２－６－７,,34.059219,131.571442,ロビー,,,,,,,,,,,
350001,350001460888,山口県,0888,華浦公民館,ハナウラコウミンカン,防府市お茶屋町４－１０,,34.04668,131.572525,ロビー,,,,,,,,,,,
350001,350001460889,山口県,0889,新田公民館,シンデンコウミンカン,防府市大字浜方１８２－８,,34.023911,131.568024,ロビー,,,,,,,,,,,
350001,350001460890,山口県,0890,向島公民館,ムシマコウミンカン,防府市大字向島６３６－７,,34.019165,131.580414,ロビー,,,,,,,,,,,
350001,350001460891,山口県,0891,中関公民館,ナカセキコウミンカン,防府市大字田島１４３４－２,,34.021721,131.54715,ロビー,,,,,,,,,,,
350001,350001460892,山口県,0892,西浦公民館,ニシノウラコウミンカン,防府市大字西浦１４５７－３,,34.024532,131.523438,ロビー,,,,,,,,,,,
350001,350001460893,山口県,0893,華城公民館,ハナシロコウミンカン,防府市西仁井令２－２６－１,,34.048923,131.5448,ロビー,,,,,,,,,,,
350001,350001460894,山口県,0894,佐波公民館,サバコウミンカン,防府市佐波２－１２－３,,34.056366,131.562515,ロビー,,,,,,,,,,,
350001,350001460895,山口県,0895,小野公民館,オノコウミンカン,防府市大字奈美１２６,,34.133392,131.587479,ロビー,,,,,,,,,,,
350001,350001460896,山口県,0896,右田公民館,ミギタコウミンカン,防府市大字高井６１４,,34.068726,131.553711,ロビー,,,,,,,,,,,
350001,350001460897,山口県,0897,大道公民館,ダイドウコウミンカン,防府市台道４１３－１,,34.058926,131.489609,ロビー,,,,,,,,,,,
350001,350001460898,山口県,0898,防府警察署,ホウフケイサツショ,防府市駅南町７－２２,,34.051182,131.563492,エントランスホール,,,,,,,,,,,
350001,350001460899,山口県,0899,防府市消防署南出張所,ホウフシショウボウショミナミシュッチョウショ,防府市大字西浦２３０－２,,34.030857,131.534256,１階事務所,,,,,,,,,,,
350001,350001460900,山口県,0900,防府市消防署東出張所,ホウフシショウボウショヒガシシュッチョウショ,防府市大字江泊１８０２－２,,34.05368,131.608292,１階事務所,,,,,,,,,,,
350001,350001460901,山口県,0901,防府市消防本部,ホウフシショウボウホンブ,防府市佐波２－１１－２５,,34.05703,131.562943,-,,,,,,,,,,,
350001,350001460902,山口県,0902,悠久苑(斎場）,ユウキュウヒサエンサイジョウ）,防府市大字高井１２２４－１,,34.07885,131.546982,事務所,,,,,,,,,,,
350001,350001460903,山口県,0903,防府市クリーンセンター,ホウフシクリーンセンター,防府市大字新田３６４,,34.034164,131.580154,事務所,,,,,,,,,,,
350001,350001460904,山口県,0904,富海保育所,トノミホイクジョ,防府市大字富海２７０３,,34.051502,131.648605,事務所,,,,,,,,,,,
350001,350001460905,山口県,0905,江泊保育所,コウトマリホイクジョ,防府市大字江泊１０６８,,34.043896,131.612091,事務所,,,,,,,,,,,
350001,350001460906,山口県,0906,宮市保育所,ミヤイチホイクジョ,防府市本橋町１８－１,,34.065907,131.566635,１才児保育室前廊下,,,,,,,,,,,
350001,350001460907,山口県,0907,(福)華陽会　西須賀保育所,(フク)カヨウカイ　ニシスガホイクジョ,防府市大字新田１２０４－３,,34.027596,131.569016,玄関,,,,,,,,,,,
350001,350001460908,山口県,0908,(福)恵日会　三田尻保育所,(フク)ケイジツカイ　ミタジリホイクジョ,防府市岡村町９－９,,34.045494,131.57019,玄関,,,,,,,,,,,
350001,350001460909,山口県,0909,富海小学校,トノミショウガッコウガッコウ,防府市大字富海１２４８,,34.052181,131.647324,保健室前廊下,,,,,,,,,,,
350001,350001460910,山口県,0910,牟礼小学校,ムレショウガッコウガッコウ,防府市大字牟礼１０６,,34.05619,131.606796,職員室前廊下,,,,,,,,,,,
350001,350001460911,山口県,0911,牟礼南小学校,ムレミナミショウガッコウガッコウ,防府市大字江泊１３６１,,34.052601,131.605881,玄関,,,,,,,,,,,
350001,350001460912,山口県,0912,勝間小学校,カツマショウガッコウガッコウ,防府市警固町２－３－１,,34.051025,131.582184,保健室前廊下,,,,,,,,,,,
350001,350001460913,山口県,0913,松崎小学校,マツザキショウガッコウガッコウ,防府市東松崎町１－１,,34.059109,131.575989,保健室横廊下,,,,,,,,,,,
350001,350001460914,山口県,0914,華浦小学校,ハナウラショウガッコウガッコウ,防府市華浦２－２－２,,34.03949,131.567963,保健室前廊下,,,,,,,,,,,
350001,350001460915,山口県,0915,新田小学校,ニッタショウガッコウガッコウ,防府市大字新田１０１４－１,,34.03207,131.571701,保健室前廊下,,,,,,,,,,,
350001,350001460916,山口県,0916,野島小学校・野島中学校,ノジマショウガッコウガッコウノシマチュウガッコウ,防府市大字野島１５８－１,,33.940872,131.695419,職員室前,,,,,,,,,,,
350001,350001460917,山口県,0917,向島小学校,ムコウジマショウガッコウガッコウ,防府市大字向島７７５,,34.017887,131.578537,職員室前廊下,,,,,,,,,,,
350001,350001460918,山口県,0918,中関小学校,ナカセキショウガッコウガッコウ,防府市大字浜方７４６,,34.018093,131.549194,玄関,,,,,,,,,,,
350001,350001460919,山口県,0919,西浦小学校,ニシウラショウガッコウガッコウ,防府市大字西浦１９４４－１,,34.023003,131.521255,玄関,,,,,,,,,,,
350001,350001460920,山口県,0920,華城小学校,ハナギショウガッコウガッコウ,防府市華城中央２－２－１,,34.04649,131.54454,１階正面玄関,,,,,,,,,,,
350001,350001460921,山口県,0921,佐波小学校,サナミショウガッコウガッコウ,防府市八王子２－６－１０,,34.057682,131.565445,職員室前廊下,,,,,,,,,,,
350001,350001460922,山口県,0922,小野小学校,オノショウガッコウガッコウ,防府市大字奈美６３３－１,,34.133392,131.587479,保健室前廊下,,,,,,,,,,,
350001,350001460923,山口県,0923,右田小学校,ミギタショウガッコウガッコウ,防府市大字下右田８６－２,,34.081367,131.557755,保健室前,,,,,,,,,,,
350001,350001460924,山口県,0924,玉祖小学校,タマソショウガッコウガッコウ,防府市大字大崎１８０２,,34.057098,131.530518,玄関,,,,,,,,,,,
350001,350001460925,山口県,0925,大道小学校,オオミチショウガッコウガッコウ,防府市台道４００－１,,34.058926,131.489609,職員室前廊下,,,,,,,,,,,
350001,350001460926,山口県,0926,富海中学校,トノミチュウガッコウガッコウ,防府市大字富海１２４６－１,,34.052181,131.647324,事務室前廊下,,,,,,,,,,,
350001,350001460927,山口県,0927,牟礼中学校,ムレチュウガッコウガッコウ,防府市敷山町１－１,,34.064877,131.598328,廊下,,,,,,,,,,,
350001,350001460928,山口県,0928,国府中学校,コクフチュウガッコウガッコウ,防府市国衙５－１１－１９,,34.055237,131.5914,保健室前廊下,,,,,,,,,,,
350001,350001460929,山口県,0929,桑山中学校,クワヤマチュウガッコウガッコウ,防府市桑山２－７－２６,,34.045128,131.56221,職員室,,,,,,,,,,,
350001,350001460930,山口県,0930,華陽中学校,ハナヨウチュウガッコウガッコウ,防府市大字田島７１９－２,,34.025959,131.560715,保健室前廊下,,,,,,,,,,,
350001,350001460931,山口県,0931,華西中学校,ハナニシチュウガッコウガッコウ,防府市大字西浦５４５－２,,34.033157,131.528397,事務室前廊下,,,,,,,,,,,
350001,350001460932,山口県,0932,佐波中学校,サナミチュウガッコウガッコウ,防府市迫戸町１６－３７,,34.065479,131.570251,職員室中,,,,,,,,,,,
350001,350001460933,山口県,0933,小野中学校,オノチュウガッコウガッコウ,防府市大字奈美２５,,34.133392,131.587479,保健室前廊下,,,,,,,,,,,
350001,350001460934,山口県,0934,右田中学校,ミギタチュウガッコウガッコウ,防府市大字高井５６５,,34.070171,131.556046,職員室前,,,,,,,,,,,
350001,350001460935,山口県,0935,大道中学校,オオミチチュウガッコウガッコウ,防府市台道１１２４,,34.070347,131.482498,玄関,,,,,,,,,,,
350001,350001460936,山口県,0936,高川学園中学・高等学校,タカガワガクエンチュウガク・コウトウガッコウ,防府市台道３６３５,,34.0522,131.48732,体育館,,,,,,,,,,,
350001,350001460937,山口県,0937,防府高等学校,ホウフコウトウガッコウ,防府市岡村町２－１,,34.047413,131.57074,玄関ホール（本館棟１階）,,,,,,,,,,,
350001,350001460938,山口県,0938,防府高等学校,ホウフコウトウガッコウ,防府市岡村町２－１,,34.047413,131.57074,出入口ホール（体育館）,,,,,,,,,,,
350001,350001460939,山口県,0939,防府高等学校佐波分校,ホウフコウトウガッコウサバブンコウ,山口市徳地堀２４２９,,34.189011,131.636612,正面玄関ホール（管理棟１階）,,,,,,,,,,,
350001,350001460940,山口県,0940,防府西高等学校,ホウフニシコウトウガッコウ,防府市大字台道３６－１,,34.051945,131.562775,１階事務室前,,,,,,,,,,,
350001,350001460941,山口県,0941,防府西高等学校,ホウフニシコウトウガッコウ,防府市大字台道３６－１,,34.051945,131.562775,１階体育教官室,,,,,,,,,,,
350001,350001460942,山口県,0942,防府商工高等学校,ホウフショウコウコウトウガッコウ,防府市中央町３－１,,34.051037,131.571167,玄関ホール（本館棟１階）,,,,,,,,,,,
350001,350001460943,山口県,0943,防府商工高等学校,ホウフショウコウコウトウガッコウ,防府市中央町３－１,,34.051037,131.571167,第２体育館,,,,,,,,,,,
350001,350001460944,山口県,0944,誠英高等学校,セイエイコウトウガッコウ,"防府市東三田尻
１－２－１４",,34.049461,131.576126,"玄関
（第一校舎）",,,,,,,,,,,
350001,350001460945,山口県,0945,誠英高等学校,セイエイコウトウガッコウ,"防府市東三田尻
１－２－１４",,34.049461,131.576126,体育館,,,,,,,,,,,
350001,350001460946,山口県,0946,誠英高等学校,セイエイコウトウガッコウ,"防府市東三田尻
１－２－１４",,34.049461,131.576126,講堂,,,,,,,,,,,
350001,350001460947,山口県,0947,防府総合支援学校,ホウフソウゴウシエンガッコウ,防府市大字浜方２０５－３,,34.021301,131.562958,舎監室,,,,,,,,,,,
350001,350001460948,山口県,0948,防府総合支援学校,ホウフソウゴウシエンガッコウ,防府市大字浜方２０５－３,,34.021301,131.562958,体育館,,,,,,,,,,,
350001,350001460949,山口県,0949,山口短期大学,ヤマグチ,防府市台道１３４６－２,,34.051113,131.49437,"正面玄関
（本館西１階）",,,,,,,,,,,
350001,350001460950,山口県,0950,山口短期大学,ヤマグチタンキダイガク,防府市台道１３４６－２,,34.051113,131.49437,事務所,,,,,,,,,,,
350001,350001460951,山口県,0951,ＹＩＣ防府福祉専門学校,ＹＩＣホウフフクシセンモンガッコウ,防府市中央町１－８,,34.052197,131.569031,１Ｆ職員室,,,,,,,,,,,
350001,350001460952,山口県,0952,山口県高等自動車学校,ヤマグチケンコウトウジドウシャガッコウ,防府市大字浜方５８,,34.025757,131.570419,ロビー,,,,,,,,,,,
350001,350001460953,山口県,0953,山口県立総合医療センター,ヤマグチケンリツソウゴウイリョウセンター,防府市大字大崎７７,,34.066044,131.542175,MEセンター,,,,,,,,,,,
350001,350001460954,山口県,0954,養護老人ホーム　やはず苑,ヨウゴロウジンホーム　ヤハズエン,防府市大字江泊１７９０,,34.05368,131.608292,玄関横,,,,,,,,,,,
350001,350001460955,山口県,0955,山口県華南園,ヤマグチケンカナンエン,防府市浜方２０５,,34.021301,131.562958,ナースセンター,,,,,,,,,,,
350001,350001460956,山口県,0956,障害者福祉センター （防府市わかくさ園）,ショウガイシャフクシセンター （ホウフシワカクサエン）,防府市鞠生町１２－２,,34.03923,131.566971,事務所,,,,,,,,,,,
350001,350001460957,山口県,0957,防府市大平園,ホウフシオオヒラエン,防府市大字牟礼１１４－１,,34.060188,131.613983,事務所,,,,,,,,,,,
350001,350001460958,山口県,0958,防府市愛光園,ホウフシアイコウエン,防府市大字牟礼８４－１,,34.05619,131.606796,事務所,,,,,,,,,,,
350001,350001460959,山口県,0959,宮市福祉センター,ミヤイチフクシセンター,防府市本橋町１６－３,,34.066002,131.566345,事務所,,,,,,,,,,,
350001,350001460960,山口県,0960,右田福祉センター,ミギタフクシセンター,防府市大字下右田１２３３,,34.071217,131.565201,事務所,,,,,,,,,,,
