trans_id,lang,translation
焼山下呉地,ko,야케야마 시모 쿠레지
焼山下呉地,zh-cn,烧山下吴地
焼山下呉地,zh-tw,燒山下吳地
第３団地入口,ja,第３団地入口
第３団地入口,ja-Hrkt,だいさんだんちいりぐち
第３団地入口,en,Daisan-Danchi-iriguchi
第３団地入口,ko,다이산 단치 이리구치
第３団地入口,zh-cn,第3团地入口
第３団地入口,zh-tw,第3團地入口
南ハイツ入口,ja,南ハイツ入口
南ハイツ入口,ja-Hrkt,みなみはいついりぐち
南ハイツ入口,en,Minami Heights-iriguchi
南ハイツ入口,ko,미나미 하이츠 이리구치
南ハイツ入口,zh-cn,南公寓入口
南ハイツ入口,zh-tw,南公寓入口
二瀬川橋,ja,二瀬川橋
二瀬川橋,ja-Hrkt,ふたせがわばし
二瀬川橋,en,Futasegawabashi
二瀬川橋,ko,후타세가와바시
二瀬川橋,zh-cn,二濑川桥
二瀬川橋,zh-tw,二瀨川橋
久次郎原,ja,久次郎原
久次郎原,ja-Hrkt,きゅうじろうばら
久次郎原,en,Kyujirobara
久次郎原,ko,규지로바라
久次郎原,zh-cn,久次郎原
久次郎原,zh-tw,久次郎原
戸石,ja,戸石
戸石,ja-Hrkt,といし
戸石,en,Toishi
戸石,ko,도이시
戸石,zh-cn,户石
戸石,zh-tw,戶石
栃原口,ja,栃原口
栃原口,ja-Hrkt,とちばらぐち
栃原口,en,Tochibara-guchi
栃原口,ko,도치바라 구치
栃原口,zh-cn,栃原口
栃原口,zh-tw,栃原口
かもんじょう,ja,かもんじょう
かもんじょう,ja-Hrkt,かもんじょう
かもんじょう,en,Kamonjo
かもんじょう,ko,가몬조
かもんじょう,zh-cn,Kamonjo
かもんじょう,zh-tw,Kamonjo
苗代,ja,苗代
苗代,ja-Hrkt,なえしろ
苗代,en,Naeshiro
苗代,ko,나에시로
苗代,zh-cn,苗代
苗代,zh-tw,苗代
苗代西条,ja,苗代西条
苗代西条,ja-Hrkt,なえしろにしじょう
苗代西条,en,Naeshiro Nishijo
苗代西条,ko,나에시로 니시조
苗代西条,zh-cn,苗代西条
苗代西条,zh-tw,苗代西條
苗代下条,ja,苗代下条
苗代下条,ja-Hrkt,なえしろしもじょう
苗代下条,en,Neshiro Shimojo
苗代下条,ko,나에시로 시모조
苗代下条,zh-cn,苗代下条
苗代下条,zh-tw,苗代下條
昭和北小学校前,ja,昭和北小学校前
昭和北小学校前,ja-Hrkt,しょうわきたしょうがっこうまえ
昭和北小学校前,en,Showa-kita Shogakko-mae (Showa-kita Elementary School)
昭和北小学校前,ko,쇼와 키타 초등학교
昭和北小学校前,zh-cn,昭和北小学前
昭和北小学校前,zh-tw,昭和北小學前
本庄ハイツ入口,ja,本庄ハイツ入口
本庄ハイツ入口,ja-Hrkt,ほんじょうはいついりぐち
本庄ハイツ入口,en,Honjo Heights-iriguchi
本庄ハイツ入口,ko,혼조 하이츠 이리구치
本庄ハイツ入口,zh-cn,本庄公寓入口
本庄ハイツ入口,zh-tw,本莊公寓入口
中央１丁目,ja,中央１丁目
中央１丁目,ja-Hrkt,ちゅうおういっちょうめ
呉郵便局前,ja,呉郵便局前
呉郵便局前,ja-Hrkt,くれゆうびんきょくまえ
呉郵便局前,en,Kure Yubinkyoku-mae (Kure Post Office)
呉郵便局前,ko,구레 우체국
呉郵便局前,zh-cn,吴邮局前
呉郵便局前,zh-tw,吳郵局前
中央２丁目,ja,中央２丁目
中央２丁目,ja-Hrkt,ちゅうおうにちょうめ
中央２丁目,en,Chuo-nichome (Chuo 2)
中央２丁目,ko,주오 2초메
中央２丁目,zh-cn,中央2丁目
中央２丁目,zh-tw,中央2丁目
中通２丁目,ja,中通２丁目
中通２丁目,ja-Hrkt,なかどおりにちょうめ
中通２丁目,en,Nakadori-nichome (Nakadori 2)
中通２丁目,ko,나카도리 2초메
中通２丁目,zh-cn,中通2丁目
中通２丁目,zh-tw,中通2丁目
中央３丁目,ja,中央３丁目
中央３丁目,ja-Hrkt,ちゅうおうさんちょうめ
中央３丁目,en,Chuo-sanchome (Chuo 3)
中央３丁目,ko,주오 3초메
中央３丁目,zh-cn,中央3丁目
中央３丁目,zh-tw,中央3丁目
中通３丁目,ja,中通３丁目
中通３丁目,ja-Hrkt,なかどおりさんちょうめ
中通３丁目,en,Nakadori-sanchome (Nakadori 3)
中通３丁目,ko,나카도리 3초메
中通３丁目,zh-cn,中通3丁目
中通３丁目,zh-tw,中通3丁目
西中央３丁目,ja,西中央３丁目
西中央３丁目,ja-Hrkt,にしちゅうおうさんちょうめ
西中央３丁目,en,Nishi-chuo-sanchome (Nishi-chuo 3)
西中央３丁目,ko,니시추오 3초메
西中央３丁目,zh-cn,西中央3丁目
西中央３丁目,zh-tw,西中央3丁目
呉市役所前,ja,呉市役所前
呉市役所前,ja-Hrkt,くれしやくしょまえ
呉市役所前,en,Kure Shiyakusho-mae (Kure City Hall)
呉市役所前,ko,구레 시청
呉市役所前,zh-cn,吴市政府前
呉市役所前,zh-tw,吳市政府前
中央６丁目,ja,中央６丁目
中央６丁目,ja-Hrkt,ちゅうおうろくちょうめ
中央６丁目,en,Chuo rokuchome (Chuo 6)
中央６丁目,ko,주오 6초메
中央６丁目,zh-cn,中央6丁目
中央６丁目,zh-tw,中央6丁目
明神橋,ja,明神橋
明神橋,ja-Hrkt,みょうじんばし
明神橋,en,Myojimbashi
明神橋,ko,묘진바시
明神橋,zh-cn,明神桥
明神橋,zh-tw,明神橋
植木屋筋,ja,植木屋筋
植木屋筋,ja-Hrkt,うえきやすじ
植木屋筋,en,Uekiya-suji
植木屋筋,ko,우에키야 스지
植木屋筋,zh-cn,植木屋筋
植木屋筋,zh-tw,植木屋筋
鉄管道路,ja,鉄管道路
鉄管道路,ja-Hrkt,てっかんどうろ
鉄管道路,en,Tekkandoro
鉄管道路,ko,뎃칸도로
鉄管道路,zh-cn,铁管道路
鉄管道路,zh-tw,鐵管道路
辰川,ja,辰川
辰川,ja-Hrkt,たつかわ
辰川,en,Tatsukawa
辰川,ko,다쓰카와
辰川,zh-cn,辰川
辰川,zh-tw,辰川
吾妻１丁目,ja,吾妻１丁目
吾妻１丁目,ja-Hrkt,あずまいっちょうめ
吾妻１丁目,en,Azuma-itchome (Azuma 1)
吾妻１丁目,ko,아즈마 1초메
吾妻１丁目,zh-cn,吾妻1丁目
吾妻１丁目,zh-tw,吾妻1丁目
伏原東,ja,伏原東
伏原東,ja-Hrkt,ふしはらひがし
伏原東,en,Fushihara-higashi
伏原東,ko,후시하라 히가시
伏原東,zh-cn,伏原东
伏原東,zh-tw,伏原東
伏原２丁目,ja,伏原２丁目
伏原２丁目,ja-Hrkt,ふしはらにちょうめ
伏原２丁目,en,Fushihara-nichome (Fushihara 2)
伏原２丁目,ko,후시하라 2초메
伏原２丁目,zh-cn,伏原2丁目
伏原２丁目,zh-tw,伏原2丁目
東中央４丁目,ja,東中央４丁目
東中央４丁目,ja-Hrkt,ひがしちゅうおうよんちょうめ
東中央４丁目,en,Higashi-chuo-yonchome (Higashi-chuo 4)
東中央４丁目,ko,히가시추오 4초메
東中央４丁目,zh-cn,东中央4丁目
東中央４丁目,zh-tw,東中央4丁目
東中央３丁目,ja,東中央３丁目
東中央３丁目,ja-Hrkt,ひがしちゅうおうさんちょうめ
東中央３丁目,en,Higashi-chuo-sanchome (Higashi-chuo 3)
東中央３丁目,ko,히가시추오 3초메
東中央３丁目,zh-cn,东中央3丁目
東中央３丁目,zh-tw,東中央3丁目
郷町,ja,郷町
郷町,ja-Hrkt,ごうまち
郷町,en,Gomachi
郷町,ko,고마치
郷町,zh-cn,乡町
郷町,zh-tw,鄉町
東片山町,ja,東片山町
東片山町,ja-Hrkt,ひがしかたやまちょう
東片山町,en,Higashi-katayamacho
東片山町,ko,히가시카타야마초
東片山町,zh-cn,东片山町
東片山町,zh-tw,東片山町
長迫小学校下,ja,長迫小学校下
長迫小学校下,ja-Hrkt,ながさこしょうがっこうした
長迫小学校下,en,Nagasako Shogakko-shita (Nagasako Elementary School)
長迫小学校下,ko,나가사코 초등학교
長迫小学校下,zh-cn,长迫小学下
長迫小学校下,zh-tw,長迫小學下
長迫町,ja,長迫町
長迫町,ja-Hrkt,ながさこちょう
長迫町,en,Nagasakocho
長迫町,ko,나가사코초
長迫町,zh-cn,长迫町
長迫町,zh-tw,長迫町
溝路町,ja,溝路町
溝路町,ja-Hrkt,みぞろちょう
溝路町,en,Mizorocho
溝路町,ko,미조로초
溝路町,zh-cn,沟路町
溝路町,zh-tw,溝路町
和庄１丁目,ja,和庄１丁目
和庄１丁目,ja-Hrkt,わしょういっちょうめ
和庄１丁目,en,Washo-itchome (Washo 1)
和庄１丁目,ko,와쇼 1초메
和庄１丁目,zh-cn,和庄1丁目
和庄１丁目,zh-tw,和莊1丁目
和庄登町,ja,和庄登町
和庄登町,ja-Hrkt,わしょうのぼりまち
和庄登町,en,Washo Noborimachi
和庄登町,ko,와쇼 노보리마치
和庄登町,zh-cn,和庄登町
和庄登町,zh-tw,和莊登町
畑,ja,畑
畑,ja-Hrkt,はた
畑,en,Hata
畑,ko,하타
畑,zh-cn,畑
畑,zh-tw,畑
畑口,ja,畑口
畑口,ja-Hrkt,はたぐち
畑口,en,Hataguchi
畑口,ko,하타구치
畑口,zh-cn,畑口
畑口,zh-tw,畑口
宮島口,ja,宮島口
宮島口,ja-Hrkt,みやじまぐち
グランヴィリオホテル宮島和蔵,ja,グランヴィリオホテル宮島和蔵
グランヴィリオホテル宮島和蔵,ja-Hrkt,ぐらんヴぃりおほてる
安芸グランドホテル,ja,安芸グランドホテル
安芸グランドホテル,ja-Hrkt,あきぐらんどほてる
上畑口,ja,上畑口
上畑口,ja-Hrkt,かみはたぐち
上畑口,en,Kami-hataguchi
上畑口,ko,가미하타 구치
上畑口,zh-cn,上畑口
上畑口,zh-tw,上畑口
半目籔,ja,半目籔
半目籔,ja-Hrkt,はんめやぶ
半目籔,en,Hanmeyabu
半目籔,ko,한메야부
半目籔,zh-cn,半目籔
半目籔,zh-tw,半目籔
馬が原,ja,馬が原
馬が原,ja-Hrkt,ばがはら
馬が原,en,Bagahara
馬が原,ko,바가하라
馬が原,zh-cn,马原
馬が原,zh-tw,馬原
黒折,ja,黒折
黒折,ja-Hrkt,くろおり
黒折,en,Kuroori
黒折,ko,구로오리
黒折,zh-cn,黑折
黒折,zh-tw,黑折
下明石,ja,下明石
下明石,ja-Hrkt,しもあかし
下明石,en,Shimo-akashi
下明石,ko,시모아카시
下明石,zh-cn,下明石
下明石,zh-tw,下明石
明石,ja,明石
明石,ja-Hrkt,あかし
明石,en,Akashi
明石,ko,아카시
明石,zh-cn,明石
明石,zh-tw,明石
安佐北区民文化センター入口,ja,安佐北区民文化センター入口
安佐北区民文化センター入口,ja-Hrkt,あさきたくみんぶんかせんたーいりぐち
安佐北区民文化センター入口,en,Asakita Kumin Bunka Center-iriguchi (Asakita Ward Community Cultural Center)
安佐北区民文化センター入口,ko,아사키타 구민문화센터
安佐北区民文化センター入口,zh-cn,安佐北区民文化中心入口
安佐北区民文化センター入口,zh-tw,安佐北區民文化中心入口
福王寺口,ja,福王寺口
福王寺口,ja-Hrkt,ふくおうじぐち
福王寺口,en,Fukuoji-guchi (Fukuoji Temple)
福王寺口,ko,후쿠오지 절
福王寺口,zh-cn,福王寺口
福王寺口,zh-tw,福王寺口
下大毛寺,ja,下大毛寺
下大毛寺,ja-Hrkt,しもおおもじ
下大毛寺,en,Shimo-omoji
下大毛寺,ko,시모오모지
下大毛寺,zh-cn,下大毛寺
下大毛寺,zh-tw,下大毛寺
中大毛寺,ja,中大毛寺
中大毛寺,ja-Hrkt,なかおおもじ
中大毛寺,en,Naka-omoji
中大毛寺,ko,나카오모지
中大毛寺,zh-cn,中大毛寺
中大毛寺,zh-tw,中大毛寺
上峠,ja,上峠
上峠,ja-Hrkt,かみとうげ
上峠,en,Kami-toge
上峠,ko,가미토게
上峠,zh-cn,上峠
上峠,zh-tw,上峠
上大毛寺,ja,上大毛寺
上大毛寺,ja-Hrkt,かみおおもじ
上大毛寺,en,Kami-omoji
上大毛寺,ko,가미오모지
上大毛寺,zh-cn,上大毛寺
上大毛寺,zh-tw,上大毛寺
大毛寺口,ja,大毛寺口
大毛寺口,ja-Hrkt,おおもじぐち
大毛寺口,en,Omoji-guchi
大毛寺口,ko,오모지 구치
大毛寺口,zh-cn,大毛寺口
大毛寺口,zh-tw,大毛寺口
下勝木,ja,下勝木
下勝木,ja-Hrkt,しもかつぎ
下勝木,en,Shimo-katsugi
下勝木,ko,시모카쓰기
下勝木,zh-cn,下胜木
下勝木,zh-tw,下勝木
上勝木,ja,上勝木
上勝木,ja-Hrkt,かみかつぎ
上勝木,en,Kami-katsugi
上勝木,ko,가미카쓰기
上勝木,zh-cn,上胜木
上勝木,zh-tw,上勝木
下行森,ja,下行森
下行森,ja-Hrkt,しもゆきもり
下行森,en,Shimo-yukimori
下行森,ko,시모유키모리
下行森,zh-cn,下行森
下行森,zh-tw,下行森
上行森,ja,上行森
上行森,ja-Hrkt,かみゆきもり
上行森,en,Kami-yukimori
上行森,ko,가미유키모리
上行森,zh-cn,上行森
上行森,zh-tw,上行森
幕の内東,ja,幕の内東
幕の内東,ja-Hrkt,まくのうちひがし
幕の内東,en,Makunouchi-higashi
幕の内東,ko,마쿠노우치 히가시
幕の内東,zh-cn,幕之内东
幕の内東,zh-tw,幕之內東
広島北インター入口,ja,広島北インター入口
広島北インター入口,ja-Hrkt,ひろしまきたいんたーいりぐち
広島北インター入口,en,Hiroshima-kita Inter-iriguchi
広島北インター入口,ko,히로시마 키타 인터 이리구치
広島北インター入口,zh-cn,广岛北IC入口
広島北インター入口,zh-tw,廣島北IC入口
飯室,ja,飯室
飯室,ja-Hrkt,いむろ
飯室,en,Imuro
飯室,ko,이무로
飯室,zh-cn,饭室
飯室,zh-tw,飯室
グランドハイツ前,ja,グランドハイツ前
グランドハイツ前,ja-Hrkt,ぐらんどはいつまえ
グランドハイツ前,en,Grand Heights-mae
グランドハイツ前,ko,그랜드하이츠 마에
グランドハイツ前,zh-cn,Grand Heights前
グランドハイツ前,zh-tw,Grand Heights前
清和中学校前,ja,清和中学校前
清和中学校前,ja-Hrkt,せいわちゅうがっこうまえ
清和中学校前,en,Seiwa Chugakko-mae (Seiwa Junior High School)
清和中学校前,ko,세이와 중학교
清和中学校前,zh-cn,清和中学
清和中学校前,zh-tw,清和中學
仁方駅南口,ja,仁方駅南口
仁方駅南口,ja-Hrkt,にがたえきみなみぐち
仁方駅南口,en,Nigata Sta. South Entrance
仁方駅南口,ko,니가타 역
仁方駅南口,zh-cn,仁方站南口
仁方駅南口,zh-tw,仁方站南口
宇津,ja,宇津
宇津,ja-Hrkt,うづ
宇津,en,Uzu
宇津,ko,우즈
宇津,zh-cn,宇津
宇津,zh-tw,宇津
飯室西,ja,飯室西
飯室西,ja-Hrkt,いむろにし
飯室西,en,Imuro-nishi
飯室西,ko,이무로 니시
飯室西,zh-cn,饭室西
飯室西,zh-tw,飯室西
油木,ja,油木
油木,ja-Hrkt,ゆき
油木,en,Yuki
油木,ko,유키
油木,zh-cn,油木
油木,zh-tw,油木
布,ja,布
布,ja-Hrkt,ぬの
布,en,Nuno
布,ko,누노
布,zh-cn,布
布,zh-tw,布
上布,ja,上布
上布,ja-Hrkt,かみぬの
上布,en,Kami-nuno
上布,ko,가미누노
上布,zh-cn,上布
上布,zh-tw,上布
小浜,ja,小浜
小浜,ja-Hrkt,こはま
小浜,en,Kohama
小浜,ko,고하마
小浜,zh-cn,小滨
小浜,zh-tw,小濱
槙原,ja,槙原
槙原,ja-Hrkt,まきはら
槙原,en,Makihara
槙原,ko,마키하라
槙原,zh-cn,槙原
槙原,zh-tw,槙原
追崎,ja,追崎
追崎,ja-Hrkt,おっさき
追崎,en,Ossaki
追崎,ko,옷사키
追崎,zh-cn,追崎
追崎,zh-tw,追崎
新生,ja,新生
新生,ja-Hrkt,しんせい
新生,en,Shinsei
新生,ko,신세이
新生,zh-cn,新生
新生,zh-tw,新生
船場,ja,船場
船場,ja-Hrkt,ふなば
船場,en,Funaba
船場,ko,후나바
船場,zh-cn,船场
船場,zh-tw,船場
津都見,ja,津都見
津都見,ja-Hrkt,つつみ
津都見,en,Tsutsumi
津都見,ko,쓰쓰미
津都見,zh-cn,津都见
津都見,zh-tw,津都見
澄合,ja,澄合
澄合,ja-Hrkt,すみあい
澄合,en,Sumiai
澄合,ko,스미아이
澄合,zh-cn,澄合
澄合,zh-tw,澄合
西澄合,ja,西澄合
西澄合,ja-Hrkt,にしすみあい
西澄合,en,Nishi-sumiai
西澄合,ko,니시스미아이
西澄合,zh-cn,西澄合
西澄合,zh-tw,西澄合
程原,ja,程原
程原,ja-Hrkt,ほどはら
程原,en,Hodohara
程原,ko,호도하라
程原,zh-cn,程原
程原,zh-tw,程原
宇佐,ja,宇佐
宇佐,ja-Hrkt,うさ
宇佐,en,Usa
宇佐,ko,우사
宇佐,zh-cn,宇佐
宇佐,zh-tw,宇佐
津伏,ja,津伏
津伏,ja-Hrkt,つぶし
津伏,en,Tsubushi
津伏,ko,쓰부시
津伏,zh-cn,津伏
津伏,zh-tw,津伏
久日市,ja,久日市
久日市,ja-Hrkt,さかいち
久日市,en,Sakaichi
久日市,ko,사카이치
久日市,zh-cn,久日市
久日市,zh-tw,久日市
佐伯工業団地入口,ja,佐伯工業団地入口
佐伯工業団地入口,ja-Hrkt,さえきこうぎょうだんちいりぐち
佐伯工業団地入口,en,Saeki Kogyodanchi-iriguchi
佐伯工業団地入口,ko,사에키 공업단지
佐伯工業団地入口,zh-cn,佐伯工业团地入口
佐伯工業団地入口,zh-tw,佐伯工業團地入口
林病院,ja,林病院
林病院,ja-Hrkt,はやしびょういん
林病院,en,Hayashi Byoin (Hayashi Hospital)
林病院,ko,하야시 병원
林病院,zh-cn,林医院
林病院,zh-tw,林醫院
水内口,ja,水内口
水内口,ja-Hrkt,みのちぐち
水内口,en,Minochi-guchi
水内口,ko,미노치 구치
水内口,zh-cn,水内口
水内口,zh-tw,水內口
坪野発電所,ja,坪野発電所
坪野発電所,ja-Hrkt,つぼのはつでんしょ
坪野発電所,en,Tsubono Hatsudensho
坪野発電所,ko,쓰보노 하쓰덴쇼
坪野発電所,zh-cn,坪野发电站
坪野発電所,zh-tw,坪野發電站
坪野,ja,坪野
坪野,ja-Hrkt,つぼの
坪野,en,Tsubono
坪野,ko,쓰보노
坪野,zh-cn,坪野
坪野,zh-tw,坪野
善福寺前,ja,善福寺前
善福寺前,ja-Hrkt,ぜんぷくじまえ
善福寺前,en,Zempukuji-mae (Zempukuji Temple)
善福寺前,ko,젠푸쿠지 절
善福寺前,zh-cn,善福寺前
善福寺前,zh-tw,善福寺前
吉が瀬,ja,吉が瀬
吉が瀬,ja-Hrkt,よしがせ
吉が瀬,en,Yoshigase
吉が瀬,ko,요시가세
吉が瀬,zh-cn,吉濑
吉が瀬,zh-tw,吉瀨
光石,ja,光石
光石,ja-Hrkt,みついし
光石,en,Mitsuishi
光石,ko,미쓰이시
光石,zh-cn,光石
光石,zh-tw,光石
向光石,ja,向光石
向光石,ja-Hrkt,むこうみついし
向光石,en,Muko-mitsuishi
向光石,ko,무코미쓰이시
向光石,zh-cn,向光石
向光石,zh-tw,向光石
附地,ja,附地
附地,ja-Hrkt,つけぢ
附地,en,Tsukeji
附地,ko,쓰게지
附地,zh-cn,附地
附地,zh-tw,附地
砂が瀬,ja,砂が瀬
砂が瀬,ja-Hrkt,ごみがせ
砂が瀬,en,Gomigase
砂が瀬,ko,고미가세
砂が瀬,zh-cn,砂濑
砂が瀬,zh-tw,砂瀨
峠神社前,ja,峠神社前
峠神社前,ja-Hrkt,とうげじんじゃまえ
峠神社前,en,Toge Jinja-mae (Toge Jinja Shrine)
峠神社前,ko,도게진자 신사
峠神社前,zh-cn,峠神社前
峠神社前,zh-tw,峠神社前
下津浪,ja,下津浪
下津浪,ja-Hrkt,しもつなみ
下津浪,en,Shimo-tsunami
下津浪,ko,시모쓰나미
下津浪,zh-cn,下津浪
下津浪,zh-tw,下津浪
津浪,ja,津浪
津浪,ja-Hrkt,つなみ
津浪,en,Tsunami
津浪,ko,쓰나미
津浪,zh-cn,津浪
津浪,zh-tw,津浪
